SubjID,Trait,Stimulus,Rating
1099942247,tru,CFD-BM-250-170-N.jpg,3
1099942247,tru,CFD-AM-207-108-N.jpg,4
1099942247,tru,CFD-AM-205-153-N.jpg,3
1099942247,tru,CFD-BM-223-171-N.jpg,3
1099942247,tru,CFD-BM-027-001-N.jpg,4
1099942247,tru,CFD-AM-240-191-N.jpg,4
1099942247,tru,CFD-BM-249-235-N.jpg,4
1099942247,tru,CFD-WM-223-056-N.jpg,4
1099942247,tru,CFD-BM-001-014-N.jpg,3
1099942247,tru,CFD-AM-234-355-N.jpg,4
1099942247,tru,CFD-WM-026-001-N.jpg,4
1099942247,tru,CFD-BM-210-148-N.jpg,3
1099942247,tru,CFD-BM-038-001-N.jpg,2
1099942247,tru,CFD-BM-009-002-N.jpg,3
1099942247,tru,CFD-AM-243-212-N.jpg,4
1099942247,tru,CFD-BM-236-248-N.jpg,3
1099942247,tru,CFD-AM-241-287-N.jpg,4
1099942247,tru,CFD-AM-250-149-N.jpg,4
1099942247,tru,CFD-WM-209-038-N.jpg,4
1099942247,tru,CFD-AM-216-114-N.jpg,4
1099942247,tru,CFD-AM-231-136-N.jpg,4
1099942247,tru,CFD-AM-228-214-N.jpg,4
1099942247,tru,CFD-AM-239-147-N.jpg,4
1099942247,tru,CFD-BM-205-001-N.jpg,3
1099942247,tru,CFD-BM-018-001-N.jpg,3
1099942247,tru,CFD-BM-002-013-N.jpg,3
1099942247,tru,CFD-WM-014-002-N.jpg,4
1099942247,tru,CFD-BM-246-192-N.jpg,3
1099942247,tru,CFD-BM-023-029-N.jpg,3
1099942247,tru,CFD-AM-249-163-N.jpg,4
1099942247,tru,CFD-WM-219-008-N.jpg,3
1099942247,tru,CFD-BM-037-033-N.jpg,3
1099942247,tru,CFD-WM-201-063-N.jpg,3
1099942247,tru,CFD-AM-248-104-N.jpg,3
1099942247,tru,CFD-BM-005-003-N.jpg,3
1099942247,tru,CFD-AM-214-168-N.jpg,4
1099942247,tru,CFD-AM-235-241-N.jpg,3
1099942247,tru,CFD-AM-209-048-N.jpg,4
1099942247,tru,CFD-AM-242-176-N.jpg,5
1099942247,tru,CFD-AM-218-085-N.jpg,4
1099942247,tru,CFD-BM-201-077-N.jpg,3
1099942247,tru,CFD-WM-004-010-N.jpg,4
1099942247,tru,CFD-AM-210-035-N.jpg,4
1099942247,tru,CFD-AM-212-050-N.jpg,3
1099942247,tru,CFD-BM-241-235-N.jpg,3
1099942247,tru,CFD-BM-227-191-N.jpg,3
1099942247,tru,CFD-AM-245-111-N.jpg,4
1099942247,tru,CFD-AM-236-090-N.jpg,4
1099942247,tru,CFD-BM-239-136-N.jpg,4
1099942247,tru,CFD-AM-208-143-N.jpg,4
1099942247,tru,CFD-AM-211-052-N.jpg,4
1099942247,tru,CFD-WM-016-001-N.jpg,4
1099942247,tru,CFD-AM-224-126-N.jpg,3
1099942247,tru,CFD-BM-252-161-N.jpg,3
1099942247,tru,CFD-AM-251-124-N.jpg,3
1099942247,tru,CFD-WM-024-015-N.jpg,3
1099942247,tru,CFD-AM-229-224-N.jpg,3
1099942247,tru,CFD-BM-013-002-N.jpg,3
1099942247,tru,CFD-AM-226-234-N.jpg,3
1099942247,tru,CFD-AM-204-122-N.jpg,4
1099942247,tru,CFD-AM-220-134-N.jpg,4
1099942247,tru,CFD-AM-201-076-N.jpg,4
1099942247,tru,CFD-BM-242-233-N.jpg,3
1099942247,tru,CFD-AM-232-251-N.jpg,3
1099942247,tru,CFD-WM-006-002-N.jpg,3
1099942247,tru,CFD-AM-230-150-N.jpg,4
1099942247,tru,CFD-WM-203-023-N.jpg,4
1099942247,tru,CFD-AM-225-102-N.jpg,4
1099942247,tru,CFD-AM-237-154-N.jpg,3
1099942247,tru,CFD-WM-038-003-N.jpg,3
1099942247,tru,CFD-BM-041-035-N.jpg,3
1099942247,tru,CFD-BM-247-240-N.jpg,3
1099942247,tru,CFD-BM-248-128-N.jpg,3
1099942247,tru,CFD-BM-215-155-N.jpg,3
1099942247,tru,CFD-WM-021-001-N.jpg,4
1099942247,tru,CFD-AM-219-101-N.jpg,4
1099942247,tru,CFD-BM-015-015-N.jpg,3
1099942247,tru,CFD-BM-003-003-N.jpg,3
1134720901,tru,CFD-WM-203-023-N.jpg,7
1134720901,tru,CFD-WM-038-003-N.jpg,7
1134720901,tru,CFD-WM-026-001-N.jpg,6
1134720901,tru,CFD-WM-034-030-N.jpg,6
1134720901,tru,CFD-AM-243-212-N.jpg,6
1134720901,tru,CFD-BM-232-213-N.jpg,4
1134720901,tru,CFD-WM-024-015-N.jpg,4
1134720901,tru,CFD-BM-227-191-N.jpg,6
1134720901,tru,CFD-BM-003-003-N.jpg,6
1134720901,tru,CFD-AM-230-150-N.jpg,7
1134720901,tru,CFD-AM-246-184-N.jpg,7
1134720901,tru,CFD-BM-205-001-N.jpg,7
1134720901,tru,CFD-BM-018-001-N.jpg,4
1134720901,tru,CFD-BM-041-035-N.jpg,5
1134720901,tru,CFD-BM-011-016-N.jpg,5
1134720901,tru,CFD-BM-031-003-N.jpg,6
1134720901,tru,CFD-BM-245-164-N.jpg,4
1134720901,tru,CFD-BM-027-001-N.jpg,4
1134720901,tru,CFD-AM-204-122-N.jpg,7
1134720901,tru,CFD-WM-004-010-N.jpg,7
1134720901,tru,CFD-BM-002-013-N.jpg,4
1134720901,tru,CFD-AM-210-035-N.jpg,4
1134720901,tru,CFD-AM-214-168-N.jpg,7
1134720901,tru,CFD-AM-250-149-N.jpg,7
1134720901,tru,CFD-AM-249-163-N.jpg,7
1134720901,tru,CFD-AM-242-176-N.jpg,6
1134720901,tru,CFD-AM-220-134-N.jpg,7
1134720901,tru,CFD-BM-046-006-N.jpg,6
1134720901,tru,CFD-AM-213-056-N.jpg,6
1134720901,tru,CFD-AM-225-102-N.jpg,6
1134720901,tru,CFD-BM-231-155-N.jpg,6
1134720901,tru,CFD-AM-211-052-N.jpg,6
1134720901,tru,CFD-AM-226-234-N.jpg,4
1134720901,tru,CFD-BM-210-148-N.jpg,4
1134720901,tru,CFD-BM-249-235-N.jpg,5
1134720901,tru,CFD-AM-227-184-N.jpg,7
1134720901,tru,CFD-BM-242-233-N.jpg,7
1134720901,tru,CFD-AM-237-154-N.jpg,7
1134720901,tru,CFD-BM-009-002-N.jpg,7
1134720901,tru,CFD-AM-239-147-N.jpg,7
1134720901,tru,CFD-BM-237-188-N.jpg,7
1134720901,tru,CFD-AM-206-086-N.jpg,6
1134720901,tru,CFD-AM-215-120-N.jpg,7
1134720901,tru,CFD-WM-003-002-N.jpg,7
1134720901,tru,CFD-BM-004-002-N.jpg,7
1134720901,tru,CFD-AM-201-076-N.jpg,7
1134720901,tru,CFD-BM-038-001-N.jpg,4
1134720901,tru,CFD-WM-018-002-N.jpg,6
1134720901,tru,CFD-BM-013-002-N.jpg,6
1134720901,tru,CFD-BM-032-024-N.jpg,7
1134720901,tru,CFD-AM-221-184-N.jpg,4
1134720901,tru,CFD-BM-021-021-N.jpg,4
1134720901,tru,CFD-WM-015-002-N.jpg,7
1134720901,tru,CFD-AM-245-111-N.jpg,7
1134720901,tru,CFD-AM-236-090-N.jpg,7
1134720901,tru,CFD-BM-201-077-N.jpg,5
1134720901,tru,CFD-AM-232-251-N.jpg,5
1134720901,tru,CFD-BM-224-073-N.jpg,7
1134720901,tru,CFD-WM-031-003-N.jpg,4
1134720901,tru,CFD-AM-240-191-N.jpg,4
1307990808,tru,CFD-BM-009-002-N.jpg,3
1307990808,tru,CFD-BM-031-003-N.jpg,4
1307990808,tru,CFD-WM-003-002-N.jpg,4
1307990808,tru,CFD-AM-211-052-N.jpg,5
1307990808,tru,CFD-WM-018-002-N.jpg,4
1307990808,tru,CFD-WM-026-001-N.jpg,3
1307990808,tru,CFD-BM-227-191-N.jpg,5
1307990808,tru,CFD-BM-038-001-N.jpg,5
1307990808,tru,CFD-AM-243-212-N.jpg,4
1307990808,tru,CFD-BM-003-003-N.jpg,3
1307990808,tru,CFD-BM-210-148-N.jpg,6
1307990808,tru,CFD-AM-221-184-N.jpg,3
1307990808,tru,CFD-BM-027-001-N.jpg,4
1307990808,tru,CFD-BM-201-077-N.jpg,4
1307990808,tru,CFD-AM-227-184-N.jpg,5
1307990808,tru,CFD-BM-041-035-N.jpg,6
1307990808,tru,CFD-BM-011-016-N.jpg,5
1307990808,tru,CFD-AM-225-102-N.jpg,5
1307990808,tru,CFD-WM-031-003-N.jpg,4
1307990808,tru,CFD-BM-013-002-N.jpg,5
1307990808,tru,CFD-AM-220-134-N.jpg,4
1307990808,tru,CFD-WM-015-002-N.jpg,4
1307990808,tru,CFD-AM-204-122-N.jpg,4
1307990808,tru,CFD-BM-249-235-N.jpg,5
1307990808,tru,CFD-AM-213-056-N.jpg,3
1307990808,tru,CFD-AM-245-111-N.jpg,5
1307990808,tru,CFD-BM-018-001-N.jpg,6
1307990808,tru,CFD-BM-237-188-N.jpg,6
1307990808,tru,CFD-WM-004-010-N.jpg,6
1307990808,tru,CFD-AM-249-163-N.jpg,3
1307990808,tru,CFD-BM-046-006-N.jpg,6
1307990808,tru,CFD-BM-224-073-N.jpg,3
1307990808,tru,CFD-BM-245-164-N.jpg,6
1307990808,tru,CFD-AM-230-150-N.jpg,5
1307990808,tru,CFD-BM-205-001-N.jpg,6
1307990808,tru,CFD-WM-024-015-N.jpg,5
1307990808,tru,CFD-BM-002-013-N.jpg,5
1307990808,tru,CFD-AM-214-168-N.jpg,5
1307990808,tru,CFD-BM-021-021-N.jpg,6
1307990808,tru,CFD-WM-203-023-N.jpg,4
1307990808,tru,CFD-AM-242-176-N.jpg,5
1307990808,tru,CFD-AM-237-154-N.jpg,5
1307990808,tru,CFD-BM-231-155-N.jpg,6
1307990808,tru,CFD-AM-206-086-N.jpg,5
1307990808,tru,CFD-AM-210-035-N.jpg,6
1307990808,tru,CFD-AM-232-251-N.jpg,5
1307990808,tru,CFD-BM-004-002-N.jpg,4
1307990808,tru,CFD-BM-032-024-N.jpg,4
1307990808,tru,CFD-AM-246-184-N.jpg,5
1307990808,tru,CFD-BM-242-233-N.jpg,5
1307990808,tru,CFD-AM-240-191-N.jpg,5
1307990808,tru,CFD-AM-236-090-N.jpg,6
1307990808,tru,CFD-AM-250-149-N.jpg,5
1307990808,tru,CFD-AM-239-147-N.jpg,6
1307990808,tru,CFD-BM-232-213-N.jpg,4
1307990808,tru,CFD-WM-034-030-N.jpg,4
1307990808,tru,CFD-AM-226-234-N.jpg,5
1307990808,tru,CFD-AM-215-120-N.jpg,6
1307990808,tru,CFD-WM-038-003-N.jpg,4
1307990808,tru,CFD-AM-201-076-N.jpg,5
1339197978,dom,CFD-AM-247-165-N.jpg,3
1339197978,dom,CFD-AM-208-143-N.jpg,3
1339197978,dom,CFD-AM-223-138-N.jpg,4
1339197978,dom,CFD-AM-251-124-N.jpg,6
1339197978,dom,CFD-WM-223-056-N.jpg,5
1339197978,dom,CFD-BM-226-276-N.jpg,3
1339197978,dom,CFD-BM-239-136-N.jpg,6
1339197978,dom,CFD-WM-209-038-N.jpg,3
1339197978,dom,CFD-AM-233-236-N.jpg,4
1339197978,dom,CFD-BM-026-002-N.jpg,6
1339197978,dom,CFD-WM-014-002-N.jpg,4
1339197978,dom,CFD-AM-229-224-N.jpg,3
1339197978,dom,CFD-AM-209-048-N.jpg,6
1339197978,dom,CFD-BM-215-155-N.jpg,6
1339197978,dom,CFD-AM-248-104-N.jpg,6
1339197978,dom,CFD-WM-016-001-N.jpg,7
1339197978,dom,CFD-BM-015-015-N.jpg,7
1339197978,dom,CFD-BM-240-207-N.jpg,7
1339197978,dom,CFD-AM-218-085-N.jpg,4
1339197978,dom,CFD-AM-238-269-N.jpg,5
1339197978,dom,CFD-AM-219-101-N.jpg,3
1339197978,dom,CFD-BM-001-014-N.jpg,7
1339197978,dom,CFD-BM-233-285-N.jpg,2
1339197978,dom,CFD-BM-243-218-N.jpg,3
1339197978,dom,CFD-AM-217-085-N.jpg,4
1339197978,dom,CFD-BM-246-192-N.jpg,6
1339197978,dom,CFD-BM-250-170-N.jpg,5
1339197978,dom,CFD-AM-235-241-N.jpg,6
1339197978,dom,CFD-AM-231-136-N.jpg,3
1339197978,dom,CFD-AM-228-214-N.jpg,3
1339197978,dom,CFD-BM-241-235-N.jpg,5
1339197978,dom,CFD-BM-043-071-N.jpg,5
1339197978,dom,CFD-BM-037-033-N.jpg,5
1339197978,dom,CFD-BM-223-171-N.jpg,5
1339197978,dom,CFD-AM-203-086-N.jpg,6
1339197978,dom,CFD-WM-001-014-N.jpg,2
1339197978,dom,CFD-WM-010-001-N.jpg,3
1339197978,dom,CFD-WM-219-008-N.jpg,2
1339197978,dom,CFD-AM-205-153-N.jpg,5
1339197978,dom,CFD-BM-247-240-N.jpg,6
1339197978,dom,CFD-WM-006-002-N.jpg,3
1339197978,dom,CFD-BM-248-128-N.jpg,7
1339197978,dom,CFD-AM-212-050-N.jpg,7
1339197978,dom,CFD-AM-207-108-N.jpg,4
1339197978,dom,CFD-AM-224-126-N.jpg,2
1339197978,dom,CFD-BM-023-029-N.jpg,4
1339197978,dom,CFD-BM-244-197-N.jpg,3
1339197978,dom,CFD-BM-236-248-N.jpg,5
1339197978,dom,CFD-AM-216-114-N.jpg,3
1339197978,dom,CFD-BM-238-242-N.jpg,5
1339197978,dom,CFD-BM-010-003-N.jpg,3
1339197978,dom,CFD-WM-021-001-N.jpg,4
1339197978,dom,CFD-AM-234-355-N.jpg,6
1339197978,dom,CFD-BM-202-063-N.jpg,2
1339197978,dom,CFD-AM-252-114-N.jpg,3
1339197978,dom,CFD-WM-201-063-N.jpg,5
1339197978,dom,CFD-BM-252-161-N.jpg,6
1339197978,dom,CFD-AM-202-079-N.jpg,6
1339197978,dom,CFD-BM-005-003-N.jpg,4
1339197978,dom,CFD-AM-241-287-N.jpg,3
1354210529,tru,CFD-WM-010-001-N.jpg,4
1354210529,tru,CFD-AM-252-114-N.jpg,1
1354210529,tru,CFD-BM-038-001-N.jpg,1
1354210529,tru,CFD-BM-010-003-N.jpg,4
1354210529,tru,CFD-BM-252-161-N.jpg,1
1354210529,tru,CFD-AM-233-236-N.jpg,4
1354210529,tru,CFD-WM-209-038-N.jpg,1
1354210529,tru,CFD-AM-212-050-N.jpg,1
1354210529,tru,CFD-WM-024-015-N.jpg,7
1354210529,tru,CFD-AM-203-086-N.jpg,7
1354210529,tru,CFD-AM-215-120-N.jpg,6
1354210529,tru,CFD-AM-201-076-N.jpg,7
1354210529,tru,CFD-BM-231-155-N.jpg,1
1354210529,tru,CFD-BM-032-024-N.jpg,7
1354210529,tru,CFD-BM-202-063-N.jpg,5
1354210529,tru,CFD-AM-250-149-N.jpg,7
1354210529,tru,CFD-BM-201-077-N.jpg,7
1472815822,tru,CFD-AM-248-104-N.jpg,5
1472815822,tru,CFD-AM-251-124-N.jpg,4
1472815822,tru,CFD-AM-210-035-N.jpg,4
1472815822,tru,CFD-BM-009-002-N.jpg,4
1472815822,tru,CFD-AM-217-085-N.jpg,1
1472815822,tru,CFD-AM-218-085-N.jpg,4
1472815822,tru,CFD-BM-243-218-N.jpg,1
1472815822,tru,CFD-AM-211-052-N.jpg,3
1472815822,tru,CFD-AM-241-287-N.jpg,3
1472815822,tru,CFD-AM-233-236-N.jpg,3
1472815822,tru,CFD-AM-229-224-N.jpg,3
1472815822,tru,CFD-AM-205-153-N.jpg,3
1472815822,tru,CFD-WM-026-001-N.jpg,3
1472815822,tru,CFD-AM-250-149-N.jpg,3
1472815822,tru,CFD-AM-206-086-N.jpg,3
1472815822,tru,CFD-BM-004-002-N.jpg,3
1472815822,tru,CFD-AM-220-134-N.jpg,3
1472815822,tru,CFD-BM-236-248-N.jpg,3
1472815822,tru,CFD-BM-038-001-N.jpg,1
1472815822,tru,CFD-BM-244-197-N.jpg,1
1472815822,tru,CFD-WM-201-063-N.jpg,1
1472815822,tru,CFD-BM-001-014-N.jpg,1
1472815822,tru,CFD-AM-208-143-N.jpg,2
1472815822,tru,CFD-AM-219-101-N.jpg,2
1472815822,tru,CFD-BM-201-077-N.jpg,2
1472815822,tru,CFD-BM-037-033-N.jpg,2
1472815822,tru,CFD-AM-228-214-N.jpg,4
1472815822,tru,CFD-BM-245-164-N.jpg,4
1472815822,tru,CFD-BM-031-003-N.jpg,4
1472815822,tru,CFD-BM-240-207-N.jpg,4
1472815822,tru,CFD-BM-242-233-N.jpg,4
1472815822,tru,CFD-AM-214-168-N.jpg,4
1472815822,tru,CFD-WM-010-001-N.jpg,1
1472815822,tru,CFD-AM-232-251-N.jpg,4
1472815822,tru,CFD-BM-237-188-N.jpg,4
1472815822,tru,CFD-BM-227-191-N.jpg,4
1472815822,tru,CFD-AM-227-184-N.jpg,4
1472815822,tru,CFD-AM-221-184-N.jpg,4
1472815822,tru,CFD-AM-247-165-N.jpg,4
1472815822,tru,CFD-WM-031-003-N.jpg,1
1472815822,tru,CFD-WM-024-015-N.jpg,3
1472815822,tru,CFD-AM-252-114-N.jpg,3
1472815822,tru,CFD-BM-210-148-N.jpg,3
1472815822,tru,CFD-AM-234-355-N.jpg,3
1472815822,tru,CFD-AM-243-212-N.jpg,3
1472815822,tru,CFD-AM-215-120-N.jpg,3
1472815822,tru,CFD-BM-238-242-N.jpg,3
1472815822,tru,CFD-AM-238-269-N.jpg,3
1472815822,tru,CFD-BM-252-161-N.jpg,3
1472815822,tru,CFD-WM-223-056-N.jpg,3
1472815822,tru,CFD-BM-003-003-N.jpg,3
1472815822,tru,CFD-BM-011-016-N.jpg,3
1472815822,tru,CFD-WM-014-002-N.jpg,3
1472815822,tru,CFD-WM-203-023-N.jpg,1
1472815822,tru,CFD-AM-204-122-N.jpg,1
1472815822,tru,CFD-BM-013-002-N.jpg,1
1472815822,tru,CFD-WM-219-008-N.jpg,1
1472815822,tru,CFD-BM-232-213-N.jpg,1
1472815822,tru,CFD-AM-201-076-N.jpg,1
1472815822,tru,CFD-BM-248-128-N.jpg,1
1472815822,tru,CFD-AM-224-126-N.jpg,1
1472815822,tru,CFD-WM-034-030-N.jpg,1
1472815822,tru,CFD-BM-021-021-N.jpg,1
1472815822,tru,CFD-BM-005-003-N.jpg,1
1472815822,tru,CFD-BM-032-024-N.jpg,1
1472815822,tru,CFD-AM-236-090-N.jpg,1
1472815822,tru,CFD-AM-226-234-N.jpg,1
1472815822,tru,CFD-AM-202-079-N.jpg,1
1472815822,tru,CFD-BM-250-170-N.jpg,1
1472815822,tru,CFD-AM-235-241-N.jpg,1
1472815822,tru,CFD-BM-241-235-N.jpg,1
1472815822,tru,CFD-WM-003-002-N.jpg,1
1472815822,tru,CFD-WM-016-001-N.jpg,1
1472815822,tru,CFD-BM-246-192-N.jpg,1
1472815822,tru,CFD-AM-213-056-N.jpg,1
1472815822,tru,CFD-AM-246-184-N.jpg,1
1472815822,tru,CFD-BM-018-001-N.jpg,1
1472815822,tru,CFD-AM-240-191-N.jpg,1
1472815822,tru,CFD-AM-230-150-N.jpg,1
1472815822,tru,CFD-BM-027-001-N.jpg,1
